135.242,-1.233,0.080,0.497,0.209,10.983,-286.867,0.193,0.229,0.344,0.100,-284.550,0.273,0.182,0.599,36.149,-283.949,0.199,0.270,0.185,0.100,-283.559
135.494,-1.495,0.097,0.389,0.250,13.692,-286.926,0.193,0.229,0.344,0.100,-284.550,0.280,0.174,0.600,34.604,-283.929,0.199,0.270,0.185,0.100,-283.559
135.432,-1.476,0.080,0.540,0.170,9.075,-286.894,0.193,0.229,0.344,0.100,-284.550,0.285,0.197,0.600,34.994,-283.929,0.199,0.270,0.185,0.100,-283.559
136.577,-1.632,0.132,0.263,0.198,12.473,-286.973,0.193,0.229,0.344,0.100,-284.550,0.289,0.176,0.600,31.766,-283.929,0.199,0.270,0.185,0.100,-283.559
134.319,-1.209,0.118,0.554,0.250,11.585,-286.830,0.193,0.229,0.344,0.100,-284.550,0.291,0.209,0.600,30.756,-283.937,0.199,0.270,0.185,0.100,-283.559
134.859,-1.290,0.137,0.585,0.170,6.780,-286.881,0.193,0.229,0.344,0.100,-284.550,0.294,0.195,0.600,27.831,-283.931,0.199,0.270,0.185,0.100,-283.559
134.946,-1.305,0.080,0.348,0.170,19.173,-286.939,0.193,0.229,0.344,0.100,-284.550,0.295,0.211,0.600,26.429,-283.929,0.199,0.270,0.185,0.100,-283.559
136.449,-1.401,0.080,0.270,0.199,15.564,-286.999,0.193,0.229,0.344,0.100,-284.550,0.296,0.199,0.600,25.725,-283.918,0.199,0.270,0.185,0.100,-283.559
136.241,-1.311,0.140,0.402,0.170,10.763,-286.949,0.193,0.229,0.344,0.100,-284.550,0.297,0.189,0.600,26.962,-283.902,0.199,0.270,0.185,0.100,-283.559
136.457,-1.492,0.080,0.241,0.250,23.220,-286.962,0.193,0.229,0.344,0.100,-284.550,0.298,0.213,0.600,25.544,-283.908,0.199,0.270,0.185,0.100,-283.559
136.418,-1.547,0.080,0.335,0.170,16.166,-286.906,0.193,0.229,0.344,0.100,-284.550,0.295,0.226,0.600,25.196,-283.917,0.199,0.270,0.185,0.100,-283.559
135.321,-1.115,0.140,0.484,0.250,9.872,-286.873,0.193,0.229,0.344,0.100,-284.550,0.296,0.236,0.600,24.134,-283.917,0.199,0.270,0.185,0.100,-283.559
135.159,-1.216,0.080,0.538,0.250,11.082,-286.914,0.193,0.229,0.344,0.100,-284.550,0.297,0.240,0.600,26.345,-283.915,0.199,0.270,0.185,0.100,-283.559
134.831,-1.331,0.080,0.482,0.170,12.981,-286.912,0.204,0.139,0.549,16.452,-284.505,0.282,0.145,0.600,22.329,-283.902,0.199,0.270,0.185,0.100,-283.559
136.866,-1.658,0.123,0.404,0.170,12.473,-286.905,0.224,0.120,0.428,10.295,-284.470,0.283,0.123,0.438,22.005,-283.909,0.199,0.270,0.185,0.100,-283.559
136.170,-1.450,0.125,0.346,0.183,11.568,-286.973,0.210,0.147,0.566,6.829,-284.491,0.254,0.149,0.568,27.093,-283.920,0.199,0.270,0.185,0.100,-283.559
135.812,-1.390,0.102,0.396,0.182,15.326,-286.961,0.195,0.160,0.539,6.660,-284.522,0.228,0.161,0.539,24.701,-283.926,0.199,0.270,0.185,0.100,-283.559
135.921,-1.389,0.080,0.410,0.170,14.997,-286.921,0.221,0.135,0.588,15.390,-284.346,0.246,0.135,0.588,17.507,-283.779,0.199,0.270,0.185,0.100,-283.559
136.984,-1.815,0.080,0.240,0.170,17.381,-287.021,0.211,0.173,0.598,10.588,-284.173,0.230,0.173,0.598,20.827,-283.878,0.199,0.270,0.185,0.100,-283.559
135.198,-1.292,0.140,0.240,0.250,20.128,-287.022,0.234,0.227,0.546,4.948,-284.208,0.247,0.227,0.546,20.349,-283.896,0.199,0.270,0.185,0.100,-283.559
136.237,-1.654,0.080,0.348,0.246,15.929,-286.892,0.224,0.185,0.549,16.683,-284.137,0.235,0.185,0.549,12.466,-283.825,0.199,0.270,0.185,0.100,-283.559
134.922,-1.209,0.080,0.420,0.170,14.318,-286.943,0.243,0.201,0.532,8.359,-284.295,0.251,0.201,0.532,18.222,-283.888,0.199,0.270,0.185,0.100,-283.559
136.628,-1.499,0.080,0.328,0.170,18.132,-286.948,0.257,0.205,0.586,10.538,-284.319,0.263,0.205,0.587,15.927,-283.862,0.199,0.270,0.185,0.100,-283.559
135.612,-1.316,0.104,0.397,0.232,14.707,-286.937,0.268,0.158,0.597,16.678,-284.272,0.272,0.158,0.597,14.482,-283.777,0.199,0.270,0.185,0.100,-283.559
136.582,-1.441,0.080,0.472,0.179,12.979,-286.852,0.276,0.150,0.599,20.097,-284.234,0.279,0.150,0.599,7.746,-283.716,0.199,0.270,0.185,0.100,-283.559
