136.255,-2.083,0.130,0.240,0.170,0.100,-286.243,0.188,0.124,0.470,16.570,-284.597,0.188,0.124,0.470,116.881,-283.968,0.188,0.124,0.470,76.319,-283.552
136.666,-1.975,0.130,0.240,0.250,0.100,-286.243,0.188,0.124,0.470,19.079,-284.611,0.188,0.124,0.470,120.282,-283.953,0.188,0.124,0.470,56.100,-283.546
136.078,-2.008,0.130,0.240,0.250,0.100,-286.243,0.188,0.124,0.470,18.938,-284.616,0.188,0.124,0.470,101.669,-283.969,0.188,0.124,0.470,66.069,-283.564
136.293,-2.043,0.130,0.240,0.250,0.100,-286.243,0.188,0.124,0.470,15.148,-284.708,0.188,0.124,0.470,101.415,-283.980,0.188,0.124,0.470,61.499,-283.559
137.227,-1.828,0.080,0.240,0.170,9.801,-286.973,0.188,0.124,0.470,10.879,-284.732,0.188,0.124,0.470,99.999,-283.990,0.188,0.124,0.470,60.085,-283.569
138.434,-2.084,0.080,0.240,0.170,0.100,-286.973,0.188,0.124,0.470,13.817,-284.604,0.188,0.124,0.470,93.267,-283.950,0.188,0.124,0.470,47.096,-283.524
137.288,-1.938,0.080,0.251,0.170,7.000,-286.939,0.188,0.124,0.470,14.521,-284.589,0.188,0.124,0.470,98.985,-283.947,0.188,0.124,0.470,43.869,-283.492
136.340,-1.765,0.080,0.262,0.199,11.109,-286.980,0.188,0.124,0.470,13.130,-284.675,0.188,0.124,0.470,83.512,-283.963,0.188,0.124,0.470,45.910,-283.539
137.341,-1.814,0.140,0.318,0.250,5.840,-287.061,0.188,0.124,0.470,12.860,-284.558,0.188,0.124,0.470,83.679,-283.936,0.188,0.124,0.470,41.503,-283.530
138.570,-2.106,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,15.376,-284.597,0.188,0.124,0.470,81.682,-283.950,0.188,0.124,0.470,35.610,-283.513
138.927,-2.037,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,13.590,-284.557,0.188,0.124,0.470,72.042,-283.940,0.188,0.124,0.470,34.642,-283.516
138.649,-1.998,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,12.895,-284.509,0.188,0.124,0.470,74.363,-283.920,0.188,0.124,0.470,26.998,-283.486
138.171,-1.864,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,11.824,-284.559,0.188,0.124,0.470,66.789,-283.943,0.188,0.124,0.470,31.339,-283.551
139.515,-2.176,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,9.383,-284.603,0.188,0.124,0.470,66.515,-283.952,0.188,0.124,0.470,25.925,-283.535
139.359,-2.096,0.140,0.318,0.250,0.100,-287.061,0.188,0.124,0.470,8.637,-284.582,0.188,0.124,0.470,59.559,-283.964,0.188,0.124,0.470,28.787,-283.559
138.562,-1.978,0.140,0.318,0.170,0.100,-287.061,0.188,0.124,0.470,11.066,-284.613,0.188,0.124,0.470,59.401,-283.959,0.188,0.124,0.470,21.767,-283.553
137.142,-1.633,0.080,0.317,0.170,10.743,-286.925,0.188,0.124,0.470,6.798,-284.563,0.188,0.124,0.470,60.338,-283.962,0.188,0.124,0.470,19.278,-283.543
137.266,-1.744,0.080,0.240,0.225,9.926,-286.996,0.188,0.124,0.470,8.395,-284.651,0.188,0.124,0.470,55.304,-283.981,0.188,0.124,0.470,22.148,-283.572
136.748,-1.759,0.080,0.240,0.170,13.297,-287.062,0.188,0.124,0.470,10.055,-284.725,0.188,0.124,0.470,51.036,-283.977,0.188,0.124,0.470,27.298,-283.534
136.322,-1.733,0.140,0.388,0.250,6.467,-286.941,0.188,0.124,0.470,11.812,-284.761,0.188,0.124,0.470,50.059,-283.989,0.188,0.124,0.470,23.049,-283.547
137.011,-1.739,0.140,0.240,0.250,10.527,-286.984,0.188,0.124,0.470,12.844,-284.636,0.188,0.124,0.470,47.698,-283.949,0.188,0.124,0.470,19.013,-283.481
137.674,-1.877,0.080,0.287,0.173,11.159,-286.921,0.188,0.124,0.470,8.463,-284.528,0.188,0.124,0.470,44.178,-283.951,0.188,0.124,0.470,15.113,-283.569
136.073,-1.450,0.080,0.465,0.250,9.488,-286.868,0.188,0.124,0.470,10.462,-284.509,0.188,0.124,0.470,39.416,-283.976,0.188,0.124,0.470,23.391,-283.590
138.159,-1.701,0.080,0.266,0.228,14.425,-286.885,0.188,0.124,0.470,14.381,-284.568,0.188,0.124,0.470,35.802,-283.988,0.188,0.124,0.470,18.855,-283.584
137.934,-1.685,0.140,0.240,0.250,12.717,-287.074,0.188,0.124,0.470,0.100,-284.568,0.188,0.124,0.470,42.616,-283.994,0.188,0.124,0.470,15.346,-283.596
137.166,-1.782,0.080,0.424,0.250,8.927,-286.703,0.188,0.124,0.470,0.100,-284.568,0.188,0.124,0.470,40.052,-283.994,0.188,0.124,0.470,16.515,-283.614
137.895,-1.725,0.140,0.251,0.250,9.544,-286.978,0.188,0.124,0.470,0.100,-284.568,0.188,0.124,0.470,33.223,-283.997,0.188,0.124,0.470,20.421,-283.617
136.696,-1.807,0.140,0.240,0.250,9.213,-286.867,0.188,0.124,0.470,8.675,-284.541,0.188,0.124,0.470,35.936,-283.984,0.188,0.124,0.470,15.818,-283.606
136.725,-1.803,0.080,0.304,0.221,12.431,-286.959,0.188,0.124,0.470,8.741,-284.613,0.188,0.124,0.470,40.557,-283.992,0.188,0.124,0.470,14.777,-283.596
136.486,-1.585,0.080,0.358,0.250,15.300,-286.934,0.188,0.124,0.470,10.711,-284.524,0.188,0.124,0.470,36.610,-283.974,0.188,0.124,0.470,10.019,-283.584
136.061,-1.393,0.080,0.433,0.204,12.272,-286.882,0.188,0.124,0.470,8.490,-284.602,0.188,0.124,0.470,38.693,-283.981,0.188,0.124,0.470,7.845,-283.528
135.869,-1.631,0.139,0.297,0.250,14.109,-286.955,0.188,0.124,0.470,10.436,-284.594,0.188,0.124,0.470,33.855,-283.973,0.188,0.124,0.470,13.561,-283.471
135.976,-1.633,0.080,0.498,0.172,10.284,-286.902,0.188,0.124,0.470,11.749,-284.637,0.188,0.124,0.470,38.469,-283.975,0.188,0.124,0.470,11.027,-283.414
137.589,-1.817,0.080,0.240,0.227,16.134,-286.969,0.188,0.124,0.470,0.100,-284.637,0.188,0.124,0.470,38.549,-283.987,0.188,0.124,0.470,8.088,-283.365
135.108,-1.392,0.115,0.545,0.170,11.462,-286.818,0.188,0.124,0.470,10.514,-284.611,0.188,0.124,0.470,34.318,-283.994,0.188,0.124,0.470,9.019,-283.444
136.358,-1.582,0.137,0.503,0.170,6.524,-286.901,0.188,0.124,0.470,0.100,-284.611,0.188,0.124,0.470,33.049,-283.997,0.188,0.124,0.470,8.821,-283.435
135.767,-1.503,0.080,0.309,0.170,20.430,-286.945,0.188,0.124,0.470,11.619,-284.431,0.188,0.124,0.470,22.427,-283.998,0.188,0.124,0.470,13.138,-283.511
137.235,-1.549,0.080,0.240,0.201,15.925,-287.006,0.188,0.124,0.470,6.179,-284.453,0.188,0.124,0.470,25.975,-283.999,0.188,0.124,0.470,10.399,-283.531
137.662,-1.553,0.082,0.312,0.250,15.271,-286.973,0.188,0.124,0.470,0.100,-284.453,0.188,0.124,0.470,29.199,-284.000,0.188,0.124,0.470,10.330,-283.547
137.099,-1.627,0.080,0.240,0.250,23.274,-286.960,0.188,0.124,0.470,7.154,-284.626,0.188,0.124,0.470,27.957,-284.000,0.188,0.124,0.470,10.434,-283.496
138.094,-1.809,0.080,0.263,0.170,16.471,-286.919,0.188,0.124,0.470,0.100,-284.626,0.188,0.124,0.470,31.562,-284.000,0.188,0.124,0.470,5.605,-283.524
136.802,-1.396,0.140,0.364,0.250,11.499,-286.917,0.188,0.124,0.470,9.399,-284.526,0.188,0.124,0.470,21.827,-284.000,0.188,0.124,0.470,10.712,-283.643
136.736,-1.515,0.123,0.405,0.250,11.448,-286.959,0.188,0.124,0.470,8.780,-284.566,0.188,0.124,0.470,27.748,-284.000,0.188,0.124,0.470,9.860,-283.571
135.798,-1.519,0.080,0.333,0.170,16.976,-286.942,0.188,0.124,0.470,17.178,-284.537,0.188,0.124,0.470,23.464,-284.000,0.188,0.124,0.470,7.683,-283.574
137.210,-1.682,0.120,0.372,0.172,12.941,-286.913,0.188,0.124,0.470,10.511,-284.472,0.188,0.124,0.470,29.189,-283.950,0.188,0.124,0.470,0.100,-283.574
136.662,-1.500,0.108,0.347,0.201,11.877,-286.970,0.188,0.124,0.470,11.959,-284.398,0.188,0.124,0.470,29.009,-283.902,0.188,0.124,0.470,0.100,-283.574
136.509,-1.505,0.080,0.360,0.196,17.790,-286.970,0.188,0.124,0.470,9.984,-284.459,0.188,0.124,0.470,26.214,-283.914,0.188,0.124,0.470,0.100,-283.574
136.444,-1.452,0.080,0.367,0.170,15.629,-286.930,0.188,0.124,0.470,17.978,-284.324,0.188,0.124,0.470,18.995,-283.780,0.188,0.124,0.470,0.100,-283.574
137.433,-1.894,0.080,0.240,0.170,16.983,-287.020,0.188,0.124,0.470,25.542,-284.187,0.188,0.124,0.470,13.687,-283.640,0.188,0.124,0.470,0.100,-283.574
135.890,-1.430,0.140,0.240,0.250,19.986,-287.020,0.188,0.124,0.470,15.086,-284.462,0.188,0.124,0.470,24.146,-283.789,0.188,0.124,0.470,0.100,-283.574
137.157,-1.832,0.080,0.240,0.250,19.077,-286.921,0.188,0.124,0.470,17.267,-284.320,0.188,0.124,0.470,20.217,-283.804,0.188,0.124,0.470,0.100,-283.574
135.856,-1.369,0.080,0.381,0.170,14.641,-286.950,0.188,0.124,0.470,13.691,-284.399,0.188,0.124,0.470,22.817,-283.874,0.188,0.124,0.470,0.100,-283.574
137.736,-1.679,0.080,0.270,0.170,19.122,-286.955,0.188,0.124,0.470,16.451,-284.407,0.188,0.124,0.470,20.505,-283.862,0.188,0.124,0.470,0.100,-283.574
136.619,-1.463,0.095,0.306,0.250,17.370,-286.962,0.188,0.124,0.470,19.192,-284.363,0.188,0.124,0.470,21.024,-283.825,0.188,0.124,0.470,0.100,-283.574
137.294,-1.534,0.080,0.412,0.204,14.188,-286.867,0.188,0.124,0.470,18.533,-284.374,0.188,0.124,0.470,17.801,-283.872,0.188,0.124,0.470,0.100,-283.574
